SMILES,MolWt,MolLogP,MolMR,HeavyAtomCount,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumValenceElectrons,NumAromaticRings,NumSaturatedRings,NumAliphaticRings,RingCount,TPSA,LabuteASA,BalabanJ,BertzCT,logS
CC1=CC(=C(C=C1)C(O)=O)C,150.177,2.00164,42.8753,11,1,1,2,1,58,1,0,0,1,37.3,65.4819853149266,3.19606966212592,289.614249217808,-2.97
CC1=CC(=C(C)C=C1)C(O)=O,150.177,2.00164,42.8753,11,1,1,2,1,58,1,0,0,1,37.3,65.4819853149266,3.23220887030549,289.614249217808,-2.92
CNC(=O)C1=CC=C(N)C=C1,150.181,0.6284,44.2446,11,2,2,3,1,58,1,0,0,1,55.12,65.2125623289547,2.89534803598876,253.299497583891,-1.24
OC1=CC=C(C=C1)N=C=S,151.19,2.1265,42.7928,10,3,1,3,1,50,1,0,0,1,32.59,63.8446817191546,2.99602773210182,261.439525260872,-2.67
CCCCC1(CC)C(=O)NC(=S)NC1=O,228.317,1.1039,61.1324,15,3,2,5,4,84,0,1,1,1,58.2,94.7994477183783,2.89133955413837,281.797513721765,-3.14
OC1=CC=CC(=C1)N=C=S,151.19,2.1265,42.7928,10,3,1,3,1,50,1,0,0,1,32.59,63.8446817191546,3.06197216871161,278.689525260872,-1.99
CC12CCC3C(CCC4=CC(=O)CCC34)C1CCC2O,274.404,3.4891,78.0998,20,2,1,2,0,110,0,3,4,4,37.3,121.18609517851,1.63039250262164,466.038680776166,-3.02
CC1C(=O)NC(=O)NC1=O,142.114,-1.0115,30.8454,10,3,2,5,0,54,0,1,1,1,75.27,56.7774789992341,2.75644610780926,190.938602950896,-1.13
CC1NC(=O)C(C)NC1=O,142.158,-0.9906,35.2094,10,2,2,4,0,56,0,1,1,1,58.2,58.980899013587,2.6314357378173,158.586629740041,-0.75
CC(C)C1=CC2=CCC3C(C)(CCCC3(C)C(O)=O)C2CC1,302.458,5.2062,89.5358000000001,22,1,1,2,2,122,0,1,3,3,37.3,134.232207528649,1.99874724048563,541.910498435564,-3.8
OC(=O)C(=O)C1=CC=CC=C1,150.133,0.9539,38.4083,11,2,1,3,2,56,1,0,0,1,54.37,63.2785653005737,2.94798034314,276.648461732953,-0.37
CC12CCC(O)CC1CCC3C4CCC(=O)C4(C)CC(O)C23,306.446,2.9299,84.1306000000001,22,3,2,3,0,124,0,4,4,4,57.53,133.034874077287,1.6895973184727,489.071967792511,-3.59
OC(=O)C1=CC(=CC=C1)C#N,147.133,1.25648,38.1163,11,2,1,3,1,54,1,0,0,1,61.09,63.5096228819987,3.13284260420202,325.109097451194,-2.63
CNC(=O)NC(=O)C(C)(C(=O)OC)C1=CCCCC1,268.313,1.1217,69.2724,19,4,2,6,3,106,0,0,1,1,84.5,112.12095811173,3.04956169353126,416.866279490849,-2.68
CCCCCC1(CC)C(=O)NC(=S)NC1=O,242.344,1.494,65.7494,16,3,2,5,5,90,0,1,1,1,58.2,101.164389832775,2.78848447731496,295.106423438976,-3.71
OCNC(=S)C1=CC=CC=C1,167.233,0.9015,48.3635,11,2,2,3,2,58,1,0,0,1,32.26,70.8641635312991,2.6930079504145,235.107190929214,-1.14
OC(=O)CCCNC(=O)N[C]12C[CH]3[CH2]C([CH2][CH](C3)C1)C2,280.368,2.1192,74.3072,20,2,3,5,5,112,0,4,4,4,78.43,119.047949488294,1.47414304399646,372.638593968024,-1.6
CC1=CC=CC(=C1O)C(O)=O,152.149,1.39882,39.8031,11,2,2,3,1,58,1,0,0,1,57.53,63.911276952726,3.27358082153754,291.388686728626,-2.04
CC1=CC=CC(=C1C(O)=O)O,152.149,1.39882,39.8031,11,2,2,3,1,58,1,0,0,1,57.53,63.911276952726,3.31891317348667,271.138686728626,-2.04
CNC(=O)C(C)SCCS[P](=O)(OC)OC,287.343,1.9882,70.0692,16,6,1,8,8,96,0,0,0,0,64.63,104.690065661468,3.75699314704731,256.422865343337,0.54
OC(=O)C1=C(Br)C=CO1,190.98,1.7403,33.3673,9,2,1,4,1,48,1,0,0,1,50.44,59.4139779558515,3.07666343998734,227.861908558717,-1.17
CN(C)C1=C(C)N=C(Cl)N=C1,171.631,1.50442,46.106,11,3,0,4,1,60,1,0,0,1,29.02,71.0286253216648,3.09271975838019,259.86264077829,-1.26
CCCCCCC1(CC)C(=O)NC(=S)NC1=O,256.371,1.8841,70.3664,17,3,2,5,6,96,0,1,1,1,58.2,107.529331947171,2.68101845900141,308.467318292602,-4.08
O=C1NC(=O)C2(CCCCCCCCC2)C(=O)N1,252.314,1.8633,65.6674,18,3,2,5,0,100,0,2,2,2,75.27,106.691184760878,2.14727262429897,333.247857374112,-4.59
CC12CCC3C(CC=C4CC(CCC34C)OC=O)C1CCC2=O,316.441,4.0599,87.647,23,3,0,3,2,126,0,3,4,4,43.37,138.396812984658,1.62528772457809,565.234094566873,-4.41
OC(=O)C1=CC=C(O)C=C1O,154.121,0.796,36.7309,11,3,3,4,1,58,1,0,0,1,77.76,62.3405685905254,3.19606966212592,292.492089776386,-1.41
CC(C)CC1NC(=O)CNC1=O,170.212,-0.3529,44.3954,12,2,2,4,2,68,0,1,1,1,58.2,71.7107832423802,2.489865723077,201.234541228695,-1.25
O[S](=O)(=O)C1=NC=C[NH]1,148.143,-0.3436,28.4023,9,3,2,6,1,50,1,0,0,1,83.05,51.4888475314984,3.20042788862385,274.01632182265,-0.3
OC(=O)/C=C/C=C/C1=CC=CC=C1,174.199,2.3406,52.2518,13,1,1,2,3,66,1,0,0,1,37.3,76.8326634793513,2.54873519323202,323.20333243685,-3.64
CC12CCC(=O)CC1CCC3C4CCC(OC=O)C4(C)CCC23,318.457,4.1398,87.6710000000001,23,3,0,3,2,128,0,4,4,4,43.37,139.086416016843,1.6001977930515,515.016175546646,-5.32
CCOC1=CC=C(C=C1)N=C=S,179.244,2.8196,52.297,12,3,0,3,3,62,1,0,0,1,21.59,76.8938774252587,2.77456125822181,287.901774455285,-4.26
CNC(=O)NC(=O)C(C)(C(=O)OCOC)C1=CCCCC1,298.339,1.0958,75.2244,21,5,2,7,5,118,0,0,1,1,93.73,123.599445455633,3.02520468339315,446.645320873794,-2.42
COC1=CC=C(C=C1)C(=O)NCO,181.191,0.3748,47.546,13,3,2,4,3,70,1,0,0,1,58.56,76.1453927280415,2.73546934370172,281.416217748632,-1.22
OC(=O)/C=C(Cl)/C1=CC=CC=C1,182.606,2.3509,47.9078,12,1,1,3,2,62,1,0,0,1,37.3,75.095648509624,2.92550997765668,303.564390948119,-2.77
COC1=CC=CC(=C1)C(=O)NCO,181.191,0.3748,47.546,13,3,2,4,3,70,1,0,0,1,58.56,76.1453927280415,2.81757154483913,298.666217748632,-1.29
CCCCCCC1=CC=C(C=C1)C(O)=O,206.285,3.5076,61.2473,15,1,1,2,6,82,1,0,0,1,37.3,90.941753772513,2.39304824523331,300.816921048576,-3.65
CC1=NC2=C([NH]1)C=NC=N2,134.142,0.66132,36.4207,10,3,1,4,0,50,2,0,0,2,54.46,57.3461141294826,2.87651016694462,318.275302876338,-0.41
BrC1=CC=C(C=C1)N=C=S,214.087,3.1834,48.828,10,2,0,3,1,50,1,0,0,1,12.36,72.9179955725999,2.99602773210182,261.439525260872,-4.27
CN1C(=O)C23CC4=CC=CC(O)C4N2C(=O)C1(CO)SS3,326.399,-0.3037,78.9806,21,6,2,8,1,112,0,4,5,5,81.08,128.79338690407,1.89957017421723,621.292517726219,-3.67
CC12CCC3C(CCC4=CC(=O)CCC34C)C1CCC2OC=O,316.441,4.0599,87.647,23,3,0,3,2,126,0,3,4,4,43.37,138.396812984658,1.64198003574574,565.234094566873,-4.93
CC(=O)C1=CC=C(C=C1)N=C=S,177.228,2.6235,51.1325,12,3,0,3,2,60,1,0,0,1,29.43,75.9418542957956,2.99918973031998,315.051097424907,-4.02
NC1=NC2=C([NH]1)N=CN=C2,135.13,-0.0649000000000001,36.0961,10,4,2,5,0,50,2,0,0,2,80.48,56.3210627120987,2.87651016694462,318.565796931791,-2.43
OC(=O)/C(S)=C/C1=CC=CC=C1,180.228,2.0419,51.0408,12,2,2,3,2,62,1,0,0,1,37.3,75.947448946144,2.88538509236744,303.564390948119,-2.96
OC(=O)C(S)CC1=CC=CC=C1,182.244,1.6121,50.5558,12,2,2,3,3,64,1,0,0,1,37.3,76.6370519783283,2.58460408239752,258.490862276717,-1.56
OC(=O)CCCOC1=CC=C(Cl)C=C1,214.648,2.5836,53.8168,14,2,1,4,5,76,1,0,0,1,46.53,87.2637388857117,2.24592650449462,294.740349917381,-3.29
OC(=O)C1=CC=CN=C1C(O)=O,167.12,0.478,38.1556,12,3,2,5,2,62,1,0,0,1,87.49,67.2924470337162,3.26707619570377,300.933190204761,-1.48
O=C(NCN1CCCCC1)C2=CC=CC=C2,218.3,1.8598,64.1992,16,2,1,3,3,86,1,1,1,2,32.34,96.4513847205992,1.79152974138855,331.045647570192,-2.15
CC(=O)OC1=CC=C(C=C1)C(C)=O,178.187,1.8145,47.7555,13,3,0,3,2,68,1,0,0,1,43.37,76.3277610066778,2.80945419416469,324.52802428866,-1.52
CC(=O)OC1=CC=C(C=C1)C(N)=O,179.175,0.7108,46.2689,13,3,1,4,2,68,1,0,0,1,69.39,75.3027095892939,2.80945419416469,329.217980224553,-1.64
CC(=O)N1C=C(F)C(=O)NC1=O,172.115,-0.6642,37.5812,12,4,1,6,0,64,1,0,0,1,71.93,65.4606564998361,3.5420289222079,431.154717764672,-0.6
[O-][N+](=O)C1=CC=CC(=C1)N=C=S,180.188,2.3291,47.7824,12,4,0,5,2,60,1,0,0,1,55.5,73.7034236894584,3.1137930635134,340.928937983485,-3.55
NCCC1=C[NH]C2=C1C=CC=C2,160.22,1.6691,51.0571,12,1,2,2,2,62,2,0,0,2,41.81,71.3920029980524,2.54840544723931,375.973956909437,-3.3
CC(CCC(O)=O)C1CCC2C3CCC4CC(O)CCC4(C)C3CCC12C,376.581,5.50710000000001,107.2576,27,2,2,3,4,154,0,4,4,4,57.53,164.85958464927,1.50972179567481,573.973594016415,-7.34
CC(=O)N1C(=O)NC=C(F)C1=O,172.115,-0.6642,37.5812,12,4,1,6,0,64,1,0,0,1,71.93,65.4606564998361,3.66530693544916,431.154717764672,-0.6
CC(CCC(O)=O)C1CCC2C3C(O)CC4CCCCC4(C)C3CCC12C,376.581,5.50710000000001,107.2576,27,2,2,3,4,154,0,4,4,4,57.53,164.85958464927,1.55905233405043,573.973594016415,-6.46
S=C=NC1=CC=CC(=C1)N=C=S,192.268,3.1552,55.814,12,4,0,4,2,58,1,0,0,1,24.72,80.6694928144202,3.10578035177849,341.149179677276,-4.7
CC(=O)OC1CCC2(C)C3CCC4(C)C(CCC4=O)C3CC=C2C1,330.468,4.45,92.264,24,3,0,3,1,132,0,3,4,4,43.37,144.761755099055,1.59737190614217,606.205114820489,-4.53
OC1=CC=CC(=C1)NN=C(C#N)C#N,186.174,1.20726,50.3905,14,5,2,5,2,68,1,0,0,1,92.2,80.5209432675234,2.77278306000415,422.860555759495,-2.95
COC1=NC2=C([NH]C=N2)C=N1,150.141,0.3615,38.2357,11,4,1,5,1,56,2,0,0,2,63.69,62.4596593589895,2.66754534845661,369.37471868517,-1.48
CCC1=CC(=CC(=C1)OC(=O)NC)CC,207.273,2.5296,60.2817,15,2,1,3,3,82,1,0,0,1,38.33,90.4459853190353,2.90998396231581,325.225397827174,-3.32
CCOC(=O)C1=CC(=C(O)C=C1)OC,196.202,1.5775,50.6153,14,4,1,4,3,76,1,0,0,1,55.76,82.0740178883369,2.94079497080859,332.89392510828,-1.72
CC(=O)NC1=CC=CC(=C1)N=C=S,192.243,2.3793,55.4317,13,3,1,4,2,66,1,0,0,1,41.46,81.4917164794036,2.90743216891841,369.632380517906,-3.53
COC1=NC=NC2=C1[NH]C=N2,150.141,0.3615,38.2357,11,4,1,5,1,56,2,0,0,2,63.69,62.4596593589895,2.78529900517045,369.37471868517,-1.53
OCC1=NC2=C([NH]1)C=NC=N2,150.141,-0.1548,37.6065,11,4,2,5,1,56,2,0,0,2,74.69,62.1403478816786,2.68651836499941,336.37471868517,-1.52
COC(=O)C1=CC=C(NC(C)=O)C=C1,193.202,1.4316,52.0852,14,3,1,4,2,74,1,0,0,1,55.4,81.8776231902859,2.77970430312459,342.889672887004,-1.9
CC1=NC2=C(C=NC=N2)N=C1,146.153,0.72822,39.865,11,4,0,4,0,54,2,0,0,2,51.56,63.3566016894148,2.8289012156207,384.852286893149,-0.01
CC(C)NC1=NC(=NC(=O)N1)NC(C)C,211.269,0.8055,60.1701,15,5,3,6,4,84,1,0,0,1,82.7,88.541246215976,2.89515336837164,339.760607637435,-2.81
ClC1=CC=C(NN=C(C#N)C#N)C=C1,204.62,2.15506,53.7357,14,4,1,5,2,68,1,0,0,1,71.97,86.029975742209,2.72657647328185,405.610555759495,-4.36
CC(=O)OC1CCC2C3CCC4CC(=O)CCC4(C)C3CCC12C,332.484,4.5299,92.2880000000001,24,3,0,3,1,134,0,4,4,4,43.37,145.451358131239,1.58339230036677,555.287111360081,-5.35
OC(=O)CC(C(CC(O)=O)C(O)=O)C(O)=O,234.16,-0.662599999999999,46.7572,16,4,4,8,7,90,0,0,0,0,149.2,89.1168692375649,4.93349927861915,288,-0.18
OC(=O)C1=CC=C(O)C(=C1)C(O)=O,182.131,0.7886,42.0254,13,3,3,5,2,68,1,0,0,1,94.83,72.8670328049657,3.26705221236169,368.797177554286,-1.78
COC(=O)C1=CC=C(OC(C)=O)C=C1,194.186,1.3985,49.0905,14,4,0,4,2,74,1,0,0,1,52.6,81.4413062361847,2.77970430312459,339.644560389167,-2.5
CCC(=O)OC1CCC2(C)C3CCC4(C)C(CCC4=O)C3CC=C2C1,344.495,4.8401,96.8810000000001,25,3,0,3,2,138,0,3,4,4,43.37,151.126697213452,1.56176135596565,620.761871865839,-4.69
NC1=NC2=C(C=NC=N2)N=C1,147.141,0.0019999999999998,39.5404,11,5,1,5,0,54,2,0,0,2,77.58,62.3315502720309,2.8289012156207,385.384355868788,-2.31
NC1=NC2=C(N=CN=C2)N=C1,147.141,0.002,39.5404,11,5,1,5,0,54,2,0,0,2,77.58,62.3315502720309,2.8289012156207,385.384355868788,-2.34
CCCC(=O)NNC(=O)C1=CC=NC=C1,207.233,0.642699999999999,54.7539,15,3,2,5,3,80,1,0,0,1,71.09,87.8686662599651,2.40422143657907,337.780554389117,-0.32
CC(=O)OC1=CC=C(NC(N)=O)C=C1,194.19,1.1025,50.9571,14,3,2,5,2,74,1,0,0,1,81.42,80.852571772902,2.67998336219875,310.579628822896,-2.49
OC(=O)C1=C(O)C(=CC=C1)C(O)=O,182.131,0.7886,42.0254,13,3,3,5,2,68,1,0,0,1,94.83,72.8670328049657,3.34544197081099,336.547177554286,-2.11
NC1=NC2=C(N=C[NH]2)C(=N1)N,150.145,-0.4827,40.5085,11,5,3,6,0,56,2,0,0,2,106.5,61.6609534091114,2.9065946681415,390.772014723283,-1.8
CCNC1=NC(=NC(=O)N1)N(CC)CC,211.269,0.4429,60.3774,15,5,2,6,5,84,1,0,0,1,73.91,88.7512177025713,3.01614211617348,357.765490871617,-3.64
IC1=CC=CC(=C1)N=C=S,261.087,3.0255,53.845,10,2,0,3,1,50,1,0,0,1,12.36,78.3122860880022,3.06197216871161,278.689525260872,-4.68
NC1=NC=NC2=C1N=CC=N2,147.141,0.0019999999999998,39.5404,11,5,1,5,0,54,2,0,0,2,77.58,62.3315502720309,2.91316116360486,380.134355868788,-2.31
CC1CCC2(OC1)OC3CC4C5CC=C6CC(O)CCC6(C)C5CCC4(C)C3C2C,414.63,5.71390000000001,117.7008,30,3,1,3,0,168,0,5,6,6,38.69,182.524480259992,1.28219876704879,736.390210295651,-7.32
O=C1NC2=C(C=NC=N2)N=C1,148.125,-0.2869,37.9537,11,4,1,5,0,54,2,0,0,2,71.53,61.153181675062,2.93535079797202,435.530370884759,-2.12
O=C1NC2=C(N=CN=C2)N=C1,148.125,-0.2869,37.9537,11,4,1,5,0,54,2,0,0,2,71.53,61.153181675062,2.93535079797202,435.530370884759,-2.71
O=C1NC2=C(C=N1)N=CC=N2,148.125,-0.2869,37.9537,11,4,1,5,0,54,2,0,0,2,71.53,61.153181675062,2.93535079797203,435.530370884759,-2
OC(=O)C1=CC=CC(=C1C(O)=O)O,182.131,0.7886,42.0254,13,3,3,5,2,68,1,0,0,1,94.83,72.8670328049657,3.42734420450642,368.797177554286,-2.11
CCOC(=O)C1=CC=C(C=C1)N=C=S,207.254,2.5976,57.0845,14,4,0,4,3,72,1,0,0,1,38.66,87.420341639699,2.82145912805201,366.213317628556,-4.05
CCCNC1=NC(=NC(=N1)Cl)NC(C)C,229.715,2.1672,62.3764,15,5,2,6,5,84,1,0,0,1,62.73,94.6829903428139,2.7502607627255,315.371055404159,-3.74
NC1=NC(=O)NC2=C1N=C[NH]2,151.129,-0.7716,38.9218,11,4,3,6,0,56,2,0,0,2,100.45,60.4825848121425,3.01965612105327,441.314657584135,-3.38
O=C1NC2=C(N1)C=NC(=O)N2,152.113,-1.0605,37.3351,11,3,3,6,0,56,2,0,0,2,94.4,59.3042162151735,3.03325235847444,488.641993709726,-3.6
O=C1NC2=C(N1)C(=O)NC=N2,152.113,-1.0605,37.3351,11,3,3,6,0,56,2,0,0,2,94.4,59.3042162151735,3.13630869906562,490.641993709726,-2.96
CC(=O)OC(C(O)=O)C1=CC=CC=C1,194.186,1.3754,48.5848,14,3,1,4,3,74,1,0,0,1,63.6,81.1219947588738,2.88959154464779,331.235051865959,-1.23
OC(=O)COC1=C(Cl)C=CC(=C1)Cl,221.039,2.4568,49.5928,13,2,1,5,3,70,1,0,0,1,46.53,84.8371208838002,2.75092298581959,325.165219781789,-2.62
OC(=O)COC1=C(Cl)C=CC=C1Cl,221.039,2.4568,49.5928,13,2,1,5,3,70,1,0,0,1,46.53,84.8371208838002,2.80692056174287,304.915219781789,-2.15
CN(C)C1=NC=NC2=C1N=C[NH]2,163.184,0.4189,46.0107,12,4,1,5,1,62,2,0,0,2,57.7,69.4708899140826,2.73431021240745,391.350994979014,-1.3
CCCCC(=O)NNC(=O)C1=CC=NC=C1,221.26,1.0328,59.3709,16,3,2,5,4,86,1,0,0,1,71.09,94.2336083743617,2.33234183726113,351.507124624224,-1.01
CCCC(=O)N1C(=O)NC=C(F)C1=O,200.169,0.116,46.8152,14,4,1,6,2,76,1,0,0,1,71.93,78.1905407286293,3.33472104716308,460.389575532897,-1.28
CCC(=O)OC1=CC=C(NC(C)=O)C=C1,207.229,1.9604,56.6717,15,3,1,4,3,80,1,0,0,1,55.4,88.2425653046825,2.63540414017951,356.600712822006,-2.72
CC1=CC=C(C=C1)[S](=O)(=O)NN,186.236,0.14702,45.6879,12,3,2,5,2,66,1,0,0,1,72.19,71.4170100271644,3.14231714326899,355.497695222873,-1.48
CCC(=O)NC1=NC(=C(Cl)S1)C,204.682,2.45342,50.7817,12,3,1,5,2,66,1,0,0,1,41.99,79.7658333389749,2.70230963474367,278.096524600537,-3.06
CC(CCC(O)=O)C1CCC2C3C(O)C(O)C4CC(O)CCC4(C)C3CCC12C,408.579,3.4487,110.0372,29,4,4,5,4,166,0,4,4,4,97.99,174.448052153662,1.59299607193307,636.76055860061,-4.35
ClC1=NC2=C(C=N1)N=CC=N2,166.571,1.0732,40.138,11,4,0,5,0,54,2,0,0,2,51.56,67.2949258018999,2.8289012156207,388.993996343225,-0.71
CCCC(=O)OC1CCC2C3CCC4=CC(=O)CCC4C3CCC12C,344.495,4.8401,96.8810000000001,25,3,0,3,3,138,0,3,4,4,43.37,151.126697213452,1.50969856774118,592.079752318858,-5.91
CCCCC(=O)OC1CCC2(C)C3CCC4(C)C(CCC4=O)C3CC=C2C1,372.549,5.62030000000001,106.115,27,3,0,3,4,150,0,3,4,4,43.37,163.856581442245,1.47912236042771,650.011726309394,-4.76
CNC(=S)N(C)C1=C(C)C=C(Cl)C=C1,228.748,2.58892,66.2497,14,1,1,4,1,76,1,0,0,1,15.27,94.8629139049814,3.01087211428687,351.975276861632,-3.66
O[S](=O)(=O)C1=CC=C(C=C1)[N+]#N,185.184,1.41788,41.0006,12,3,1,6,1,62,1,0,0,1,82.52,69.0202901341381,3.20032434636769,415.10157437016,-2.42
CC1=C(CCCO1)C(=O)NC2=CC=CC=C2,217.268,2.7095,62.9577,16,2,1,3,2,84,1,0,1,2,38.33,95.1154932477184,2.08665044382124,409.200587585741,-2.56
COC(=O)OC1=CC=C(NC(C)=O)C=C1,209.201,1.7902,53.7787,15,4,1,5,2,80,1,0,0,1,64.63,86.9911684197927,2.63540414017951,358.190067180306,-1.69
CC1=C(C=C(N)C=C1)[S](O)(=O)=O,187.22,0.82392,45.406,12,3,2,5,1,66,1,0,0,1,80.39,70.7648719409469,3.43449390890065,397.112557344609,-1.62
CCCOC(=O)C1=CC=C(NC(C)=O)C=C1,221.256,2.2118,61.3192,16,3,1,4,4,86,1,0,0,1,55.4,94.6075074190791,2.6308846498836,370.355192157805,-3.29
CCC(=O)OCN1C(=O)NC=C(F)C1=O,216.168,-0.4136,47.6637,15,5,1,7,3,82,1,0,0,1,81.16,83.3040859581362,2.95009422682992,476.265392840204,-0.77
COC1=NC2=C(N=CN=C2)N=C1,162.152,0.4284,41.68,12,5,0,5,1,60,2,0,0,2,60.79,68.4701469189217,2.67399646276156,403.283438329728,-1.14
COC1=NC2=C(C=NC=N2)N=C1,162.152,0.4284,41.68,12,5,0,5,1,60,2,0,0,2,60.79,68.4701469189217,2.67399646276156,403.283438329728,-0.91
CCCCCC(=O)NNC(=O)C1=CC=NC=C1,235.287,1.4229,63.9879,17,3,2,5,5,92,1,0,0,1,71.09,100.598550488758,2.26452648053037,365.273307487654,-1.24
COC(=O)C(N)CC1=CC(=C(O)C=C1)O,211.217,0.1406,53.467,15,5,3,5,3,82,1,0,0,1,92.78,87.0945971080388,2.72642638320455,364.440062912325,0.48
CC1=NC2=C(N=CN=C2)N=C1C,160.18,1.03664,44.602,12,4,0,4,0,60,2,0,0,2,51.56,69.7215438038114,2.83951994281084,383.827416202102,-0.46
S=C1NC2=C(C=NC=N2)N=C1,164.193,1.08239,42.5177,11,4,1,5,0,54,2,0,0,2,54.46,67.3504398222231,2.93535079797202,435.530370884759,-2.71
S=C1NC2=C(C=N1)N=CC=N2,164.193,1.08239,42.5177,11,4,1,5,0,54,2,0,0,2,54.46,67.3504398222231,2.93535079797203,435.530370884759,-2.68
C[N+](C)(C)C(CC1=CN=C(S)[NH]1)C([O-])=O,229.305,-0.9344,56.3711,15,4,2,6,4,84,1,0,0,1,68.81,94.1304918802776,2.80590657972082,356.484584450771,-0.46
CCCNC(=O)N1C=C(F)C(=O)NC1=O,215.184,-0.3566,50.3684,15,4,2,7,2,82,1,0,0,1,83.96,83.7404029122373,3.0471713563948,476.755617835877,-1.83
CCCCC(=O)N1C(=O)NC=C(F)C1=O,214.196,0.5061,51.4322,15,4,1,6,3,82,1,0,0,1,71.93,84.5554828430259,3.13884249886211,474.98118032506,-2.3
OCC1OC(C(O)C1O)N2C=CC(=O)CC2=O,243.215,-2.2595,53.3704,17,6,3,7,2,94,0,1,2,2,107.3,96.9015890745421,2.1562600740257,367.807623534203,-0.77
CCCC(=O)OC1=CC=C(NC(C)=O)C=C1,221.256,2.3505,61.2887,16,3,1,4,4,86,1,0,0,1,55.4,94.6075074190791,2.57131621344242,370.355192157805,-2.83
CN1C(=O)C=NC2=C1N=CN=C2,162.152,-0.2765,42.574,12,5,0,5,0,60,2,0,0,2,60.67,67.7280952760539,3.00524407562637,476.035224843126,-0.92
CC(=O)OC1(C)CCC2C3CCC4=CC(=O)CCC4(C)C3CCC12C,344.495,4.8401,96.8810000000001,25,3,0,3,1,138,0,3,4,4,43.37,151.126697213452,1.65679830684086,649.657772902636,-5.28
CN1C=NC2=C(N=CC=N2)C1=O,162.152,-0.2765,42.574,12,5,0,5,0,60,2,0,0,2,60.67,67.7280952760539,3.01023245996194,476.035224843126,-1.07
OCC1OC(OCC2OC(OC3(CO)OC(CO)C(O)C3O)C(O)C(O)C2O)C(O)C(O)C1O,504.438,-7.57139999999999,101.2748,34,16,11,16,8,200,0,3,3,3,268.68,192.230070933675,1.68976433387291,653.442936810205,0.3
NC1=NC2=C(N=C[NH]2)C(=S)N1,167.197,0.59769,43.4858,11,4,3,6,0,56,2,0,0,2,83.38,66.6798429593036,3.02430713638361,441.314657584135,-3.31
CCOC(=O)OCOC1=CC=C(NC(C)=O)C=C1,253.254,2.1544,64.3477,18,5,1,6,5,98,1,0,0,1,73.86,104.834597878093,2.34746825674792,401.433726337556,-2.43
CC12CC(=O)C3C(CCC4=CC(=O)CCC34C)C1CCC2=O,300.398,3.2664,82.107,22,3,0,3,0,118,0,3,4,4,51.21,131.079847740799,1.77198400881554,616.169835586084,-3.48
CC(C)(C)C(=O)OC1(CCC2C3CCC4=CC(=O)CCC4C3CCC12C)C#C,382.544,5.08950000000001,109.204,28,3,0,3,1,152,0,3,4,4,43.37,169.220748948501,1.61673825491462,763.642911256127,-7.16
CC(C)(C)C(=O)OC1=C(C=CC=C1)C(O)=O,222.24,2.3363,58.4913,16,3,1,4,2,86,1,0,0,1,63.6,93.8518789876671,2.98083829589219,415.272091406431,-3.01
CCCCCCC(=O)NNC(=O)C1=CC=NC=C1,249.314,1.813,68.6049,18,3,2,5,6,98,1,0,0,1,71.09,106.963492603155,2.20210945308979,379.08256335875,-2.1
NC1=NC2=C([NH]1)N=C(N)N=C2N,165.16,-0.900500000000001,44.9209,12,6,4,7,0,62,2,0,0,2,132.52,67.0008441061242,2.87894699649923,430.534510416847,-1.52
CC1=NC2=C(N=C1)C(=O)NC=N2,162.152,0.0215199999999998,42.6907,12,4,1,5,0,60,2,0,0,2,71.53,67.5181237894586,2.95908053644287,476.035224843126,-1.56
CCCCOC(=O)C1=CC=C(NC(C)=O)C=C1,235.283,2.6019,65.9362,17,3,1,4,5,92,1,0,0,1,55.4,100.972449533476,2.54335696428114,384.155977721591,-3.46
CC1=NC2=C(N=CNC2=O)N=C1,162.152,0.0215199999999999,42.6907,12,4,1,5,0,60,2,0,0,2,71.53,67.5181237894586,2.97518059647342,476.035224843126,-1.65
NC1=NC2=C(N=CC=N2)C(=N1)N,162.156,-0.4158,43.9528,12,6,2,6,0,60,2,0,0,2,103.6,67.6714409690436,2.89206504517352,425.307866193448,-2.69
CCCC(=O)OC1CCC2C3CCC4=CC(=O)CCC4(C)C3CCC12C,358.522,5.23020000000001,101.498,26,3,0,3,3,144,0,3,4,4,43.37,157.491639327848,1.55402409724078,635.364188667906,-5.93
CCCC(=O)OCN1C(=O)NC=C(F)C1=O,230.195,-0.0235,52.2807,16,5,1,7,4,88,1,0,0,1,81.16,89.6690280725328,2.82184606163615,491.017732030934,-1.13
CC(=O)C1=CC=C(NN=C(C#N)C#N)C=C1,212.212,1.70426,58.7302,16,5,1,5,3,78,1,0,0,1,89.04,92.6181158441644,2.78394349574986,486.271479626502,-2.71
NC1=NC(=O)NC2=C1N=CC=N2,163.14,-0.7047,42.3661,12,5,2,6,0,60,2,0,0,2,97.55,66.4930723720747,2.98761204019471,476.567293818766,-3.36
NC1=NC(=O)C2=C(N1)N=CC=N2,163.14,-0.7047,42.3661,12,5,2,6,0,60,2,0,0,2,97.55,66.4930723720747,2.99217526015592,476.567293818766,-3.97
O=C1NC2=C(NC1=O)N=CN=C2,164.124,-0.9936,40.7794,12,4,2,6,0,60,2,0,0,2,91.5,65.3147037751057,3.03251162187545,478.049390451204,-2.69
CC(=O)OC1=CC=C(C=C1)\C=N\NC(N)=O,221.216,0.6141,58.0641,16,4,2,6,3,84,1,0,0,1,93.78,92.0829723933937,2.60435344487574,411.822360466212,-2.84
